"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042274","ribosomal small subunit biogenesis","14/366","107/18860",0.130841121495327,6.74225014044227,8.37959570299791,1.99429668995398e-08,2.31942748364951e-06,1.88106389543666e-06,"RPS27/RPS28/RPS15/RPS23/RPS21/RPS15A/RPS13/RPS24/RPS27A/RPS19/RPS12/RPS5/RPS7/NPM1",14
"GO:2001233","regulation of apoptotic signaling pathway","27/366","406/18860",0.0665024630541872,3.42687555519664,6.95424060079581,2.94647564003522e-08,3.32605103131034e-06,2.69743915405082e-06,"TNFAIP3/IL1B/IER3/TNF/PMAIP1/THBS1/ATF3/HSPA1B/RPL26/HSPA1A/SOD2/XBP1/RPS7/NR4A2/RPS3/PPIF/UBB/DNAJA1/SLC25A5/DDIT3/SOD1/HERPUD1/HSPB1/TNFSF12/ICAM1/PDIA3/G0S2",27
"GO:0097193","intrinsic apoptotic signaling pathway","24/366","335/18860",0.0716417910447761,3.69170540738928,6.99286700259977,4.38966563965315e-08,4.81358192142537e-06,3.90383196885845e-06,"IER3/TNF/PPP1R15A/PMAIP1/BCL2A1/RPL26/HSPA1A/SOD2/XBP1/DDIT4/RPS7/RPS3/PPIF/HSPE1/UBB/DNAJA1/DDIT3/SOD1/HERPUD1/CDKN1A/SELENOK/HSPB1/CYCS/ERN1",24
"GO:0009141","nucleoside triphosphate metabolic process","22/366","287/18860",0.0766550522648084,3.95003903200624,7.08454767958807,4.93305848993355e-08,5.25918846787916e-06,4.26522045460044e-06,"IER3/ATP5F1E/HSPA1B/HSPA1A/DDIT4/HSPA8/NDUFA3/ATP5ME/ATP5MF/NDUFB1/NDUFA1/NME2/NDUFA12/NDUFS5/NDUFB4/ALDOA/NDUFS8/NDUFA6/LDHA/NDUFB5/IMPDH2/STOML2",22
"GO:0046034","ATP metabolic process","20/366","241/18860",0.0829875518672199,4.27635308255674,7.20121023093502,5.51230687061513e-08,5.65856869938115e-06,4.58911923536657e-06,"IER3/ATP5F1E/HSPA1B/HSPA1A/DDIT4/HSPA8/NDUFA3/ATP5ME/ATP5MF/NDUFB1/NDUFA1/NDUFA12/NDUFS5/NDUFB4/ALDOA/NDUFS8/NDUFA6/LDHA/NDUFB5/STOML2",20
"GO:0042026","protein refolding","8/366","29/18860",0.275862068965517,14.2151874882231,10.0189009386095,5.60254326671401e-08,5.65856869938115e-06,4.58911923536657e-06,"HSPA1B/HSPA1A/HSPA8/HSP90AA1/B2M/DNAJA1/HSPB1/HSPD1",8
"GO:0006364","rRNA processing","19/366","223/18860",0.0852017937219731,4.390453086329,7.16484194932003,7.8449933592475e-08,7.72027808020305e-06,6.26117283759646e-06,"RPS27/RPS28/RPS15/RPS21/RPL35A/RPL26/RPS24/RPL11/RPS19/RPL35/WDR74/RPS7/RPL14/RPL5/NSA2/ISG20/SBDS/DDX21/EIF4A3",19
"GO:0002262","myeloid cell homeostasis","18/366","201/18860",0.0895522388059701,4.6146317592366,7.24773578430784,8.13246275776145e-08,7.80309801607212e-06,6.32834009860543e-06,"HSPA1B/HSPA1A/RPS24/RPS19/ZFP36/FCER1G/HCAR2/B2M/PDE4B/ANXA1/SLC25A5/SOD1/CITED2/ISG15/PRDX1/VEGFA/CDK5RAP3/ETS1",18
"GO:1901796","regulation of signal transduction by p53 class mediator","14/366","123/18860",0.113821138211382,5.86520947176685,7.61532630995689,1.19553405093018e-07,1.1113293899087e-05,9.01292067129265e-06,"PPP1R15A/RPS15/PMAIP1/RPL26/RPL37/RPL11/RPS7/UBB/NPM1/RPL5/PLK3/HEXIM1/SGK1/CDK5RAP3",14
"GO:0009152","purine ribonucleotide biosynthetic process","16/366","163/18860",0.098159509202454,5.05816487311006,7.32018356571214,1.21614993163536e-07,1.1113293899087e-05,9.01292067129265e-06,"ATP5F1E/NDUFA3/ATP5ME/ATP5MF/NDUFB1/NDUFA1/NME2/NDUFA12/NDUFS5/NDUFB4/ALDOA/NDUFS8/NDUFA6/NDUFB5/IMPDH2/STOML2",16
