"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0055088","lipid homeostasis","6/137","194/18860",0.0309278350515464,4.25765670855595,3.9013278310882,0.00295918921685673,0.0387354791072324,0.0305734068034746,"LDLRAP1/XBP1/ZBTB20/TSPO/FBXW7/COMMD1",6
"GO:0050864","regulation of B cell activation","5/137","134/18860",0.0373134328358209,5.1367251334568,4.11072524195007,0.00296907859728963,0.0387354791072324,0.0305734068034746,"BCL2/THEMIS2/XBP1/ATM/GPR183",5
"GO:0046637","regulation of alpha-beta T cell differentiation","4/137","82/18860",0.0487804878048781,6.71532846715328,4.43665183498496,0.00300795873391587,0.0388791009306783,0.0306867656294211,"NFKBIZ/TGFBR2/JUNB/RUNX1",4
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","6/137","195/18860",0.0307692307692308,4.235822571589,3.88525836227189,0.00303527402581591,0.0388791009306783,0.0306867656294211,"PDE4B/PDE3B/PTGER2/PDE4D/PRKCA/PRKX",6
"GO:0097553","calcium ion transmembrane import into cytosol","6/137","195/18860",0.0307692307692308,4.235822571589,3.88525836227189,0.00303527402581591,0.0388791009306783,0.0306867656294211,"CCR7/BCL2/PDE4D/UBASH3B/LCK/FYN",6
"GO:2001242","regulation of intrinsic apoptotic signaling pathway","6/137","195/18860",0.0307692307692308,4.235822571589,3.88525836227189,0.00303527402581591,0.0388791009306783,0.0306867656294211,"BCL2/XBP1/NCK2/LCK/FBXW7/FYN",6
"GO:0097193","intrinsic apoptotic signaling pathway","8/137","335/18860",0.0238805970149254,3.28750408541235,3.61357496499314,0.003141215566087,0.0398926464637002,0.0314867438563366,"BCL2/XBP1/NCK2/LCK/ATM/FBXW7/FYN/HIPK2",8
"GO:0030593","neutrophil chemotaxis","4/137","83/18860",0.0481927710843374,6.63442089525987,4.40055166480058,0.00314271380941854,0.0398926464637002,0.0314867438563366,"CCR7/PDE4B/RIPOR2/PIK3CD",4
"GO:0014902","myotube differentiation","5/137","137/18860",0.0364963503649635,5.02424210133731,4.04378968778519,0.00326542917310953,0.040740416591103,0.032155877724777,"RIPOR2/BCL2/MYH9/XBP1/SMYD3",5
"GO:0033674","positive regulation of kinase activity","5/137","137/18860",0.0364963503649635,5.02424210133731,4.04378968778519,0.00326542917310953,0.040740416591103,0.032155877724777,"PIM1/XRCC5/RASGRP1/PIK3R5/CCNY",5
"GO:0033629","negative regulation of cell adhesion mediated by integrin","2/137","12/18860",0.166666666666667,22.9440389294404,6.50438810175624,0.00329624378380819,0.040740416591103,0.032155877724777,"PDE3B/WNK1",2
"GO:0034350","regulation of glial cell apoptotic process","2/137","12/18860",0.166666666666667,22.9440389294404,6.50438810175624,0.00329624378380819,0.040740416591103,0.032155877724777,"PRKCH/PRKCA",2
