"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002699","positive regulation of immune effector process","31/922","276/18860",0.11231884057971,2.29754157628344,4.92316063260694,1.44695080180666e-05,0.000340365307874521,0.000244395649672608,"FCN1/ITGB2/HLA-C/HLA-A/SPI1/FGR/PTPRC/RTN4/SYK/PYCARD/CD36/CR1/HLA-E/GAB2/PLCG2/EP300/CFP/PTPN6/ITGAM/NOD2/ANKRD17/RASGRP4/NFKBID/AP1G1/SASH3/STAT5B/IL4R/KMT5B/MYD88/LGALS9/VAV1",31
"GO:0006892","post-Golgi vesicle-mediated transport","18/922","117/18860",0.153846153846154,3.14700483897881,5.28134067201588,1.47661422471056e-05,0.000344185352014353,0.000247138591293662,"SORL1/EXOC6/EXOC4/SORT1/CSK/VTI1A/MYO5A/MON2/SCFD1/GBF1/RAB31/AP1G1/MACF1/CCDC91/KIF13A/AP2A1/CORO7/GOLGA4",18
"GO:0030316","osteoclast differentiation","18/922","117/18860",0.153846153846154,3.14700483897881,5.28134067201588,1.47661422471056e-05,0.000344185352014353,0.000247138591293662,"JUNB/CEBPB/SPI1/FBXW7/LILRB3/CCR1/GAB2/RASSF2/OSCAR/MAPK14/PPP3CA/INPP5D/SBNO2/NEDD9/PAFAH1B1/FOXP1/NOTCH2/CSF1R",18
"GO:0051338","regulation of transferase activity","33/922","304/18860",0.108552631578947,2.2205017696084,4.86374507740339,1.58036030845766e-05,0.00036582547862049,0.000262677051526084,"LYN/PTPRJ/FGR/PTPRC/MIDN/PYCARD/CD4/GSK3B/CCNY/CAMKK2/RASSF2/PAK2/APC/PIK3R5/CCDC88A/PTK2B/RAPGEF2/KSR1/RAP2B/NRG1/NEDD9/MVP/PIM1/LILRA5/TAB2/ADAR/PIK3CG/HIPK3/ARRDC3/CSF1R/CDK12/UVRAG/TAOK3",33
"GO:0016601","Rac protein signal transduction","12/922","57/18860",0.210526315789474,4.30642767439205,5.66788021167794,1.60056316796734e-05,0.00036582547862049,0.000262677051526084,"WASF2/RTN4/TIAM1/TNS3/DOCK5/DBNL/PIK3CB/CYFIP1/RHOG/PIK3CG/ELMO1/OGT",12
"GO:0002433","immune response-regulating cell surface receptor signaling pathway involved in phagocytosis","8/922","25/18860",0.32,6.54577006507592,6.29052412408079,1.62622686315187e-05,0.00036582547862049,0.000262677051526084,"LYN/HCK/FGR/SYK/PRKCD/FYN/VAV3/VAV1",8
"GO:0030220","platelet formation","8/922","25/18860",0.32,6.54577006507592,6.29052412408079,1.62622686315187e-05,0.00036582547862049,0.000262677051526084,"TPM4/PTPRJ/MYH9/EP300/PTPN6/NBEAL2/ACTN1/ZNF385A",8
"GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis","8/922","25/18860",0.32,6.54577006507592,6.29052412408079,1.62622686315187e-05,0.00036582547862049,0.000262677051526084,"LYN/HCK/FGR/SYK/PRKCD/FYN/VAV3/VAV1",8
"GO:0033627","cell adhesion mediated by integrin","14/922","76/18860",0.184210526315789,3.76812421509305,5.48196314895551,1.63336873443717e-05,0.00036582547862049,0.000262677051526084,"ITGB2/LYN/SYK/EMILIN2/CYP1B1/FERMT3/EXT1/NCKAP1L/PTPN6/WNK1/PDE3B/TESC/PIK3CG/SWAP70",14
"GO:0046635","positive regulation of alpha-beta T cell activation","14/922","76/18860",0.184210526315789,3.76812421509305,5.48196314895551,1.63336873443717e-05,0.00036582547862049,0.000262677051526084,"HLA-A/PTPRC/SYK/HLA-E/TGFBR2/NCKAP1L/EP300/AP3B1/RUNX1/NFKBID/SASH3/IL4R/CBFB/LGALS9",14
"GO:0150116","regulation of cell-substrate junction organization","14/922","76/18860",0.184210526315789,3.76812421509305,5.48196314895551,1.63336873443717e-05,0.00036582547862049,0.000262677051526084,"CFL1/PTPRJ/ACTG1/TLN1/ROCK1/MAP4K4/IQSEC1/CLASP2/PPM1F/VCL/MACF1/SMAD3/ROCK2/PTPRA",14
"GO:1903051","negative regulation of proteolysis involved in protein catabolic process","15/922","86/18860",0.174418604651163,3.56782525349342,5.410956785332,1.63365902114064e-05,0.00036582547862049,0.000262677051526084,"FBXW7/GSK3B/WAC/RYBP/N4BP1/USP25/USP7/HIPK2/TLK2/TAF1/PHF20L1/PSEN1/OGT/USP9X/UBXN2A",15
"GO:0045730","respiratory burst","10/922","40/18860",0.25,5.11388286334056,5.90486385391588,1.64804332378838e-05,0.000367442007147252,0.000263837782453627,"HCK/CYBB/NCF2/NCF1/PIK3CD/SLC11A1/CAMK1D/PRDX2/INSR/PIK3CG",10
"GO:0010508","positive regulation of autophagy","23/922","176/18860",0.130681818181818,2.67316604220075,5.05589711051819,1.66105060740407e-05,0.000367449063864282,0.000263842849453415,"SYK/GSK3B/ROCK1/CCNY/CAMKK2/ATF6/WAC/NOD2/DAPK1/MTDH/PIK3CB/TFEB/VPS13D/SETD2/USP7/HTT/LRRK2/FOXO1/PIP4K2A/UVRAG/SNX30/TRIM21/FOXO3",23
"GO:0048638","regulation of developmental growth","35/922","332/18860",0.105421686746988,2.15645662911952,4.8197210315287,1.66240606116446e-05,0.000367449063864282,0.000263842849453415,"RGS2/CFL1/DUSP6/DISC1/RTN4/GSK3B/NIPBL/MYCBP2/DIP2B/MAPK14/STK4/CLASP2/RBPJ/STK3/NRG1/MBD5/SMURF1/PIM1/RUNX1/PUM2/INSR/SASH3/PAFAH1B1/MACF1/ADNP/FOXP1/STAT5B/LIN7A/ULK2/PLAA/PIK3CA/YY1/SEMA4D/JARID2/GOLGA4",35
