"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type"
1.64322090960509e-90,0.458381808686977,0.406,0.244,4.12941414583758e-86,"FGFR1OP2","CD4 TCM"
1.6610405214709e-90,0.600039686753735,0.304,0.163,4.17419483045636e-86,"IDI1","CD4 TCM"
7.24839371739282e-90,0.639261652507777,0.657,0.503,1.82152134118082e-85,"DUSP1","CD4 TCM"
1.02634810235259e-89,0.802656271736096,0.267,0.135,2.57921278121205e-85,"LYSMD2","CD4 TCM"
1.12419096620841e-89,0.874059882384164,0.203,0.086,2.82509189808173e-85,"NOP16","CD4 TCM"
2.35980881033435e-89,0.918468830484261,0.212,0.093,5.93019954037022e-85,"PAF1","CD4 TCM"
2.42614346608491e-89,0.478623637640415,0.424,0.261,6.09689853027137e-85,"PNRC2","CD4 TCM"
3.43176294386546e-89,-1.06843803070177,0.579,0.616,8.6240202779339e-85,"CCND3","CD4 TCM"
3.49807533539411e-89,0.757609309270369,0.388,0.237,8.7906633178454e-85,"DUSP2","CD4 TCM"
4.04028697211483e-89,-3.06197229678458,0.069,0.151,1.01532411609246e-84,"SMYD3","CD4 TCM"
5.51022462293992e-89,0.868138131799654,0.27,0.138,1.3847194477448e-84,"TSPYL2","CD4 TCM"
6.48388228842914e-89,-2.50837311359041,0.118,0.213,1.62939961908224e-84,"LPP","CD4 TCM"
3.61330642759341e-88,0.326960198132422,0.476,0.3,9.08023905254223e-84,"PSMA6","CD4 TCM"
6.12728884076037e-88,0.317609379856249,0.673,0.482,1.53978768568308e-83,"TGFB1","CD4 TCM"
6.53951549660486e-88,1.12732095833846,0.156,0.054,1.6433802442968e-83,"UTP11","CD4 TCM"
8.13090337673196e-88,-2.48526418908424,0.21,0.307,2.04329601857274e-83,"MED13L","CD4 TCM"
1.72057533050347e-87,-3.20901108484087,0.068,0.15,4.32380580555522e-83,"SIPA1L1","CD4 TCM"
1.73095452437827e-87,0.511228790988258,0.342,0.191,4.3498887197626e-83,"ADRM1","CD4 TCM"
2.70680587827713e-87,0.334776523153191,0.46,0.29,6.80220317211042e-83,"SYF2","CD4 TCM"
5.47824580943572e-87,0.607468008313085,0.216,0.095,1.3766831719112e-82,"MFSD11","CD4 TCM"
1.12965572063152e-86,1.62338826856917,0.102,0.021,2.83882482594701e-82,"SLC1A5","CD4 TCM"
1.64951295857267e-86,0.482989284038704,0.316,0.173,4.14522606489313e-82,"ZNF24","CD4 TCM"
2.20767705902327e-86,0.745772141495495,0.22,0.1,5.54789244932549e-82,"SNRPN","CD4 TCM"
6.64347420953569e-86,0.273312961081905,0.915,0.724,1.66950506885632e-81,"ATP5MG","CD4 TCM"
1.10914883155812e-85,1.07877420615694,0.177,0.07,2.78729101370556e-81,"ATG101","CD4 TCM"
1.26753087763308e-85,-1.03369007608871,0.288,0.395,3.18530509549192e-81,"HIST1H1D","CD4 TCM"
1.90201916465183e-85,0.645428343469836,0.263,0.133,4.77977416077004e-81,"SLU7","CD4 TCM"
4.31157695434583e-85,0.474517162615244,0.247,0.12,1.08349928862711e-80,"YPEL2","CD4 TCM"
5.11520742500381e-85,-3.23439725671547,0.04,0.109,1.28545162590346e-80,"JAZF1","CD4 TCM"
1.03500117981115e-84,0.444568757814608,0.363,0.212,2.60095796486541e-80,"DDX39A","CD4 TCM"
1.32303356015586e-84,-1.63885072803236,0.397,0.465,3.32478333667167e-80,"ANKRD44","CD4 TCM"
1.62219137171606e-84,0.92660460168002,0.16,0.059,4.07656691712246e-80,"ERO1B","CD4 TCM"
2.80410498510676e-84,0.262946588642524,0.846,0.635,7.04671582757329e-80,"SRP14","CD4 TCM"
4.14091474690925e-84,0.544570454707641,0.303,0.164,1.0406118758983e-79,"EPB41L4A-AS1","CD4 TCM"
5.72737340115968e-84,-2.88524909952792,0.083,0.166,1.43928893571143e-79,"IGF1R","CD4 TCM"
7.47009455674242e-84,1.27762409379842,0.115,0.03,1.87723476210937e-79,"THAP9-AS1","CD4 TCM"
8.67690688964847e-84,0.709638780189447,0.275,0.144,2.18050670136866e-79,"NARF","CD4 TCM"
9.69615561485592e-84,0.924169903896098,0.155,0.054,2.43664390601329e-79,"HEXIM1","CD4 TCM"
9.69952018969353e-84,1.75247387474881,0.144,0.05,2.43748942366998e-79,"CSKMT","CD4 TCM"
1.24742877995276e-83,0.377544926592918,0.483,0.31,3.13478852402128e-79,"UFC1","CD4 TCM"
4.33686841561341e-83,0.259887167486253,0.8,0.593,1.08985503284365e-78,"C12orf57","CD4 TCM"
5.07263723386657e-83,0.288173801417286,0.68,0.484,1.27475373687067e-78,"EIF4G2","CD4 TCM"
1.00314889182799e-82,0.718135203850165,0.258,0.132,2.52091316516373e-78,"NINJ1","CD4 TCM"
1.26134129833982e-82,0.285713690431656,0.709,0.503,3.16975068272797e-78,"HNRNPA0","CD4 TCM"
1.70747008095792e-82,1.40439462872679,0.109,0.027,4.29087231344724e-78,"KBTBD6","CD4 TCM"
1.75110551254899e-82,0.328493029323534,0.481,0.307,4.4005281530356e-78,"ZC3H15","CD4 TCM"
2.35719081405508e-82,0.457655101694323,0.366,0.215,5.92362051572042e-78,"C1orf43","CD4 TCM"
2.97026575733851e-82,0.53877302084049,0.323,0.18,7.46427784819169e-78,"CDK2AP2","CD4 TCM"
4.0032523850255e-82,0.260330610263802,0.994,0.928,1.00601732435691e-77,"TMSB10","CD4 TCM"
5.1083168335756e-82,0.445062733887675,0.414,0.258,1.28372002027755e-77,"SMIM26","CD4 TCM"
5.85191250986249e-82,0.259813171030665,0.763,0.549,1.47058561372844e-77,"UXT","CD4 TCM"
1.05207591071674e-81,0.897116786567328,0.21,0.096,2.64386676363116e-77,"PRNP","CD4 TCM"
1.39683753803218e-81,0.4994708514448,0.296,0.161,3.51025273307486e-77,"SLBP","CD4 TCM"
1.98999579602597e-81,-1.19679539718271,0.065,0.146,5.00085943541327e-77,"AC007952.4","CD4 TCM"
2.4697140410706e-81,0.561024053190196,0.247,0.123,6.20639138521042e-77,"ADIPOR1","CD4 TCM"
3.18021837006069e-81,-0.331795597488954,0.964,0.865,7.99188876396252e-77,"HLA-A","CD4 TCM"
3.54052826948616e-81,-2.82220549193713,0.075,0.155,8.89734754121872e-77,"FCHSD2","CD4 TCM"
9.99877423223254e-81,1.26357990572132,0.145,0.051,2.51269196456004e-76,"SLC7A5","CD4 TCM"
1.30287963429508e-80,0.359035903798303,0.377,0.226,3.27413652098354e-76,"NUFIP2","CD4 TCM"
1.53544065311044e-80,0.288910002378035,0.59,0.402,3.85856236126655e-76,"RTRAF","CD4 TCM"
1.60328756382074e-80,-2.65186414709196,0.06,0.136,4.02906164788151e-76,"TRAPPC9","CD4 TCM"
3.24769974108923e-80,0.714012655817596,0.186,0.078,8.16146944935723e-76,"TGIF2","CD4 TCM"
3.29921970408344e-80,0.499485764942275,0.339,0.198,8.2909391163617e-76,"BCAS2","CD4 TCM"
4.3338615732138e-80,-1.27494243221449,0.245,0.347,1.08909941334863e-75,"RCSD1","CD4 TCM"
6.42354167352023e-80,0.643782861757685,0.19,0.082,1.61423602255563e-75,"CDC42EP3","CD4 TCM"
8.80803633211148e-80,0.632847031071864,0.252,0.129,2.21345953025961e-75,"HNRNPH2","CD4 TCM"
3.32274440340532e-79,-3.15943794224494,0.067,0.143,8.35005668575756e-75,"NCOA1","CD4 TCM"
4.21669594025129e-79,0.495023179173059,0.266,0.14,1.05965568978515e-74,"SNAP23","CD4 TCM"
8.23629344472407e-79,0.380703279312408,0.472,0.308,2.06978054265916e-74,"C17orf49","CD4 TCM"
9.22685710280809e-79,0.665929975332383,0.188,0.082,2.31870918993567e-74,"YWHAG","CD4 TCM"
1.00165775907375e-78,0.626817868615879,0.245,0.123,2.51716594855234e-74,"PHF5A","CD4 TCM"
1.33453176026598e-78,0.796082262829262,0.204,0.094,3.35367831354842e-74,"TRAPPC4","CD4 TCM"
1.34471393043815e-78,0.401280582947925,0.403,0.251,3.37926610719107e-74,"PRDX6","CD4 TCM"
1.35318707443534e-78,1.13788269644498,0.235,0.122,3.40055911805601e-74,"NR4A2","CD4 TCM"
1.65248832127485e-78,0.572016081264213,0.212,0.099,4.15270315136369e-74,"HIST1H2AC","CD4 TCM"
1.68108928153391e-78,0.251680526720067,0.231,0.112,4.22457736449472e-74,"ABHD3","CD4 TCM"
2.05438928960745e-78,0.444140989959712,0.405,0.247,5.16268028478352e-74,"ALYREF","CD4 TCM"
2.4514324439277e-78,0.278321537455235,0.565,0.38,6.1604497315903e-74,"H2AFV","CD4 TCM"
3.95933234602252e-78,0.479374228805919,0.284,0.154,9.94980218555459e-74,"TRIM8","CD4 TCM"
3.97533380353862e-78,0.498659746734262,0.21,0.097,9.99001384829255e-74,"TIMM17A","CD4 TCM"
5.53711047126723e-78,0.317459403805869,0.475,0.307,1.39147586142945e-73,"PSMA2","CD4 TCM"
5.77842624591696e-78,-1.77318563588165,0.337,0.413,1.45211851559893e-73,"DOCK8","CD4 TCM"
5.98708090039288e-78,-2.15887828295105,0.147,0.237,1.50455343026873e-73,"PIK3R5","CD4 TCM"
1.42979956970755e-77,0.476258385078843,0.278,0.149,3.59308631867506e-73,"MOB4","CD4 TCM"
1.69158781363689e-77,0.740983247471521,0.211,0.099,4.2509601756695e-73,"GTF2H1","CD4 TCM"
2.33673547469429e-77,-2.73901190212707,0.09,0.172,5.87221624790676e-73,"TBC1D5","CD4 TCM"
3.95373201079397e-77,0.686539635491725,0.194,0.087,9.93572854312526e-73,"SLC25A33","CD4 TCM"
4.80259091175869e-77,0.271210924702407,0.705,0.5,1.20689109612496e-72,"ATP5PO","CD4 TCM"
6.48071292303033e-77,1.32959801675718,0.109,0.029,1.62860315755752e-72,"MAFG","CD4 TCM"
7.80377877696558e-77,0.583389588049863,0.305,0.175,1.96108960665145e-72,"DOK2","CD4 TCM"
8.85198879474228e-77,0.343782758154334,0.484,0.318,2.22450478411874e-72,"TUBA4A","CD4 TCM"
9.47664670642762e-77,-2.63790177449208,0.143,0.231,2.38148131732526e-72,"ZFAND3","CD4 TCM"
9.82796600796481e-77,0.868532935526959,0.218,0.106,2.46976785780156e-72,"TWISTNB","CD4 TCM"
1.3107011231738e-76,1.00443594800549,0.188,0.084,3.29379192253575e-72,"IRF2BPL","CD4 TCM"
2.1858217036396e-76,-2.00371154284786,0.067,0.145,5.49296994124631e-72,"TNFRSF1B","CD4 TCM"
2.27936126759129e-76,0.639753058874223,0.223,0.108,5.72803486545692e-72,"C14orf119","CD4 TCM"
4.11732870425195e-76,0.42920859253571,0.34,0.2,1.03468470337851e-71,"NUDT4","CD4 TCM"
7.77420593798911e-76,-1.62143948744384,0.292,0.377,1.95365795221666e-71,"PIP4K2A","CD4 TCM"
1.13862224650763e-75,0.759597077973959,0.184,0.081,2.86135770547368e-71,"ZNF622","CD4 TCM"
1.82948530929913e-75,0.708525104136916,0.21,0.1,4.59749658226871e-71,"CLK4","CD4 TCM"
5.49215308896649e-75,0.798693373025564,0.194,0.088,1.38017807125728e-70,"ZNF830","CD4 TCM"
7.63359787260733e-75,0.759255837107787,0.218,0.107,1.91832314538622e-70,"NET1","CD4 TCM"
1.05790163338183e-74,0.638123520016377,0.231,0.116,2.65850680468855e-70,"FBRS","CD4 TCM"
1.14584662824087e-74,0.380257918963646,0.259,0.136,2.87951257676931e-70,"ATP6V0D1","CD4 TCM"
1.19906570854208e-74,0.586089240246375,0.309,0.179,3.01325212556626e-70,"CDKN2D","CD4 TCM"
1.44839828826837e-74,0.372283618287105,0.531,0.373,3.63982489841842e-70,"TRA2B","CD4 TCM"
1.8191642654537e-74,-3.27446233528836,0.046,0.112,4.57155979908514e-70,"ATG7","CD4 TCM"
2.56144658509101e-74,0.485089638907764,0.302,0.171,6.43691526833371e-70,"RPAIN","CD4 TCM"
3.41736903280237e-74,0.529157918725586,0.293,0.166,8.58784837943236e-70,"HIKESHI","CD4 TCM"
3.48542059340511e-74,0.255520542274459,0.377,0.231,8.75886195122704e-70,"FXR1","CD4 TCM"
4.66483450083603e-74,1.37459907893192,0.103,0.027,1.17227291006009e-69,"MAD2L1BP","CD4 TCM"
5.02209679397002e-74,0.674269252856718,0.197,0.092,1.26205292432467e-69,"SNRNP35","CD4 TCM"
6.28519944565877e-74,0.753648043799968,0.148,0.056,1.57947062069405e-69,"LUZP1","CD4 TCM"
6.69466625013385e-74,0.784287015517249,0.203,0.096,1.68236962865864e-69,"HCP5","CD4 TCM"
7.30911457807583e-74,0.638828613427813,0.183,0.08,1.83678049347046e-69,"GKAP1","CD4 TCM"
7.65127814112378e-74,-2.68382481724609,0.119,0.203,1.92276619686441e-69,"COP1","CD4 TCM"
9.92118537837597e-74,0.292580391033276,0.546,0.369,2.49319388558588e-69,"SNU13","CD4 TCM"
1.34354695841791e-73,0.250926656813757,0.228,0.111,3.37633350650421e-69,"CENPK","CD4 TCM"
2.56407114272057e-73,1.03085040190544,0.136,0.048,6.44351078165678e-69,"PHF23","CD4 TCM"
4.29881576925267e-73,0.788498244390206,0.162,0.066,1.0802924028132e-68,"TFIP11","CD4 TCM"
5.706477092013e-73,-0.93062530406269,0.228,0.334,1.43403769322287e-68,"PDE4B","CD4 TCM"
1.38109735197658e-72,0.761373274223384,0.161,0.065,3.47069764551714e-68,"MRPL50","CD4 TCM"
3.07741709553155e-72,0.559411193944461,0.251,0.134,7.73354916107078e-68,"BCL7B","CD4 TCM"
3.14590444962455e-72,0.271619455168144,0.53,0.356,7.9056578819065e-68,"ALKBH7","CD4 TCM"
5.80465922356479e-72,0.737946059328197,0.184,0.083,1.45871086288183e-67,"RAE1","CD4 TCM"
5.8422925427385e-72,-3.02361003371227,0.058,0.127,1.46816811599019e-67,"BTBD9","CD4 TCM"
7.56560389891893e-72,0.562802424181329,0.263,0.141,1.90123625979833e-67,"TBCC","CD4 TCM"
8.05052688060258e-72,0.480808854820749,0.295,0.166,2.02309740509543e-67,"RBM42","CD4 TCM"
8.2111221126913e-72,-2.17089400055864,0.146,0.234,2.06345498691932e-67,"EXOC4","CD4 TCM"
8.5045555745554e-72,0.408882246157015,0.229,0.116,2.13719481588577e-67,"AZIN1","CD4 TCM"
1.35078077915224e-71,-3.08473133557903,0.045,0.108,3.39451209800957e-67,"ZNF407","CD4 TCM"
1.7920080922263e-71,-3.25910676079186,0.101,0.18,4.5033163357647e-67,"ARHGAP26","CD4 TCM"
1.99226688089228e-71,0.470506044926658,0.28,0.156,5.0065666716823e-67,"PRPF38A","CD4 TCM"
3.14393051912672e-71,0.756911219825626,0.185,0.083,7.90069739456545e-67,"GSTM2","CD4 TCM"
3.82585973099235e-71,-2.08788116005123,0.199,0.286,9.61438550398379e-67,"DOCK2","CD4 TCM"
4.95596349226675e-71,-0.272610842626863,0.145,0.055,1.24543362560664e-66,"ABHD5","CD4 TCM"
4.99735783268516e-71,1.29111451609719,0.121,0.04,1.25583602335378e-66,"TNFRSF10D","CD4 TCM"
5.57574788042873e-71,-1.12785000219763,0.416,0.477,1.40118544235174e-66,"MT-ND6","CD4 TCM"
6.73743940610727e-71,0.380698173618546,0.147,0.056,1.69311852275476e-66,"NABP1","CD4 TCM"
8.17640519920459e-71,0.595696934052349,0.225,0.114,2.05473062656011e-66,"MRPL47","CD4 TCM"
9.02541088892029e-71,-3.39568639759686,0.044,0.106,2.26808575638567e-66,"MAML3","CD4 TCM"
1.3440509240656e-70,0.290138537514743,0.277,0.153,3.37759997217684e-66,"HIPK1","CD4 TCM"
1.70907191403961e-70,0.321330341364175,0.345,0.208,4.29489771998155e-66,"MAPK1IP1L","CD4 TCM"
2.04070814047068e-70,1.16102254097548,0.128,0.045,5.12829955700281e-66,"PNMA1","CD4 TCM"
2.05255865250879e-70,-1.7785058718505,0.09,0.172,5.15807989375458e-66,"TSPO","CD4 TCM"
2.29513492228187e-70,0.26454667321763,0.352,0.209,5.76767405969434e-66,"RAB5IF","CD4 TCM"
2.99910777422471e-70,0.297832210488133,0.379,0.239,7.5367578366267e-66,"MAPRE2","CD4 TCM"
3.21898461253554e-70,-2.76015338052031,0.049,0.114,8.08930833130181e-66,"SOS1","CD4 TCM"
3.57614669960693e-70,0.712646031434591,0.163,0.069,8.9868566561122e-66,"KHDC4","CD4 TCM"
8.78057242649867e-70,-0.442789710417788,0.952,0.831,2.20655785077911e-65,"LTB","CD4 TCM"
9.7860779767983e-70,0.536943136983747,0.255,0.138,2.45924139556941e-65,"MAT2A","CD4 TCM"
1.06563216282426e-69,0.299948612234684,0.572,0.398,2.67793362517737e-65,"SATB1","CD4 TCM"
1.37168217134016e-69,-2.02315061066927,0.163,0.248,3.44703729657782e-65,"LRBA","CD4 TCM"
1.46294803977026e-69,-2.71743459699931,0.067,0.138,3.67638842394268e-65,"CDKAL1","CD4 TCM"
1.71316142451751e-69,1.46107417751109,0.11,0.034,4.3051746598125e-65,"TRAF4","CD4 TCM"
2.23279684487322e-69,0.297970157769858,0.569,0.399,5.61101847116641e-65,"CD81","CD4 TCM"
2.68814086807576e-69,0.633646499288381,0.183,0.084,6.7552980014744e-65,"SLC25A32","CD4 TCM"
3.41584978843566e-69,1.0134276336613,0.162,0.07,8.58403051833882e-65,"GCSAM","CD4 TCM"
3.5922687674538e-69,0.479917827783141,0.161,0.066,9.02737141261139e-65,"NOTCH2NLC","CD4 TCM"
5.31525479854707e-69,0.325030961515649,0.3,0.171,1.33572353087488e-64,"PFDN2","CD4 TCM"
8.65793549199921e-69,0.782351225035068,0.223,0.117,2.1757391891394e-64,"ZBTB10","CD4 TCM"
9.01716365547316e-69,-3.27157963122471,0.062,0.13,2.26601322662041e-64,"PTPRJ","CD4 TCM"
9.66072070313362e-69,-2.92393205738255,0.068,0.138,2.42773911269748e-64,"DIAPH2","CD4 TCM"
2.62921061374518e-68,0.264803090439269,0.3,0.174,6.60720627234164e-64,"ATG3","CD4 TCM"
2.71427990820275e-68,0.578268137662049,0.208,0.103,6.82098540931351e-64,"COQ10B","CD4 TCM"
3.14977502287572e-68,0.402278092276133,0.319,0.188,7.91538463248668e-64,"TOX4","CD4 TCM"
3.1585661423347e-68,0.937799742491494,0.162,0.07,7.93747671568711e-64,"USPL1","CD4 TCM"
3.71369966296635e-68,-1.66425978115549,0.192,0.28,9.33252725303445e-64,"INPP5D","CD4 TCM"
6.83673884806838e-68,0.269582962665141,0.432,0.281,1.71807247251959e-63,"POMP","CD4 TCM"
8.89831881791242e-68,0.771115072270285,0.161,0.069,2.23614751894139e-63,"AK6","CD4 TCM"
9.26796005824573e-68,-1.16985328257036,0.294,0.379,2.32903836263715e-63,"AC119396.1","CD4 TCM"
1.83368062508987e-67,-2.08207745081905,0.188,0.273,4.60803941085084e-63,"FKBP5","CD4 TCM"
3.8172017277607e-67,0.292113706338971,0.37,0.231,9.59262794186263e-63,"TXNL1","CD4 TCM"
4.06051642247668e-67,0.474334217317269,0.303,0.179,1.02040777696839e-62,"MED30","CD4 TCM"
5.87896526933988e-67,0.818281294084101,0.171,0.078,1.47738397218511e-62,"RAMAC","CD4 TCM"
1.37016107966699e-66,0.294216266297331,0.53,0.362,3.44321479320315e-62,"KRT10","CD4 TCM"
1.47892572939263e-66,0.379764755687301,0.356,0.221,3.71654035796367e-62,"MPC2","CD4 TCM"
1.58842834299941e-66,0.36202959692301,0.277,0.158,3.99172042595752e-62,"ZNF394","CD4 TCM"
2.43223574001432e-66,1.13911994907263,0.183,0.087,6.11220841465598e-62,"MID1IP1","CD4 TCM"
3.46464685680429e-66,0.74910481141879,0.19,0.09,8.70665755114918e-62,"AL139246.5","CD4 TCM"
4.52900051717279e-66,0.699763685274435,0.2,0.099,1.13813782996552e-61,"KDSR","CD4 TCM"
4.72470508443575e-66,0.629463790473165,0.211,0.106,1.1873183877187e-61,"TIMM10","CD4 TCM"
5.54917055070267e-66,0.663516457379145,0.177,0.081,1.39450655939158e-61,"NOP2","CD4 TCM"
6.83520831249043e-66,-2.57179332726865,0.073,0.144,1.71768784892885e-61,"SPIDR","CD4 TCM"
1.07883227218388e-65,-1.84189699673458,0.154,0.238,2.7111054999981e-61,"PRKCQ","CD4 TCM"
3.18090153963104e-65,0.66680421777887,0.214,0.11,7.99360556909281e-61,"NDUFAF4","CD4 TCM"
3.59062511711034e-65,0.270496698610754,0.491,0.333,9.02324091929828e-61,"ATP1A1","CD4 TCM"
4.39928430788602e-65,0.316123741497138,0.448,0.298,1.10554014657176e-60,"PPP1CC","CD4 TCM"
6.39637347640446e-65,-1.13724322480122,0.719,0.678,1.60740865462044e-60,"MBNL1","CD4 TCM"
6.74364625006324e-65,1.36841288206486,0.11,0.037,1.69467830264089e-60,"GTF3C4","CD4 TCM"
7.54125093750635e-65,0.50061254221519,0.225,0.118,1.89511636059535e-60,"NFATC1","CD4 TCM"
9.83810075582199e-65,0.439985349944257,0.281,0.16,2.47231471993807e-60,"PGGHG","CD4 TCM"
1.31586750887753e-64,-1.88405246368838,0.163,0.247,3.30677504980924e-60,"ST6GAL1","CD4 TCM"
1.84378376626695e-64,0.621763994366032,0.854,0.746,4.63342860462885e-60,"VIM","CD4 TCM"
3.28111769215206e-64,-0.412035581833404,0.86,0.781,8.24544876037812e-60,"ETS1","CD4 TCM"
3.52630158957107e-64,-2.23245493820884,0.207,0.285,8.86159589459209e-60,"ELMO1","CD4 TCM"
3.7611994971545e-64,0.42922500654699,0.209,0.107,9.45189433634927e-60,"MAP2K3","CD4 TCM"
5.63860063437148e-64,0.340734594534869,0.321,0.196,1.41698033941755e-59,"ZFAND5","CD4 TCM"
8.37914576990912e-64,-1.71826773445518,0.443,0.482,2.10567933197816e-59,"SSH2","CD4 TCM"
1.10791445699807e-63,0.756960621646539,0.112,0.037,2.78418903043615e-59,"ZBTB43","CD4 TCM"
1.11015076620562e-63,0.432518747100441,0.353,0.223,2.78980887547473e-59,"MMADHC","CD4 TCM"
1.22109831319142e-63,0.404563503266616,0.295,0.173,3.06862006105003e-59,"BUD23","CD4 TCM"
1.48910698865798e-63,0.89014143305097,0.141,0.057,3.74212586249751e-59,"TOB2","CD4 TCM"
1.58252616972622e-63,0.28902516465233,0.428,0.281,3.97688826452198e-59,"TOMM22","CD4 TCM"
1.77675294366939e-63,-1.60137786486851,0.335,0.401,4.46498014744118e-59,"PACS1","CD4 TCM"
2.31028055766293e-63,0.983973675574781,0.142,0.058,5.80573504140694e-59,"IL23A","CD4 TCM"
3.87932951752874e-63,0.866263711243564,0.123,0.045,9.74875507754972e-59,"NBPF19","CD4 TCM"
4.20964294525477e-63,0.353177147437737,0.292,0.172,1.05788327214252e-58,"COPS5","CD4 TCM"
4.65596193287024e-63,0.453652221202233,0.196,0.097,1.17004323373029e-58,"GCH1","CD4 TCM"
7.91892214146327e-63,0.614995383764942,0.142,0.059,1.99002513414972e-58,"SIAH1","CD4 TCM"
8.79798763899918e-63,0.459671652915251,0.196,0.097,2.21093429368049e-58,"FBXL3","CD4 TCM"
1.32250119647116e-62,0.330450929842865,0.238,0.128,3.32344550673202e-58,"TARDBP","CD4 TCM"
1.45860340946607e-62,0.257597774255629,0.495,0.338,3.66547036798823e-58,"EIF3I","CD4 TCM"
1.83320115096849e-62,-2.36339167726011,0.149,0.226,4.60683449238383e-58,"PAN3","CD4 TCM"
2.52615523531507e-62,-0.78145699890003,0.673,0.638,6.34822810634677e-58,"STK17B","CD4 TCM"
2.68013573796554e-62,0.391398517358241,0.267,0.153,6.73518110950741e-58,"COPS3","CD4 TCM"
2.78715164390129e-62,0.560725531900572,0.204,0.104,7.00411208112393e-58,"DNAJB11","CD4 TCM"
2.98127558757644e-62,-2.32300743567697,0.113,0.188,7.49194555157959e-58,"ZNF609","CD4 TCM"
6.58722790846388e-62,-3.05984212817746,0.058,0.121,1.65537037339697e-57,"DENND1A","CD4 TCM"
6.99132365901058e-62,1.32034221036221,0.168,0.081,1.75691963550936e-57,"BATF","CD4 TCM"
7.02811862971552e-62,0.355764940366841,0.254,0.143,1.76616621164751e-57,"ISY1","CD4 TCM"
7.40639937893472e-62,-1.02475170650862,0.486,0.517,1.8612281639263e-57,"LCP1","CD4 TCM"
7.96603233442132e-62,0.257751148199985,0.635,0.459,2.00186392564008e-57,"ABRACL","CD4 TCM"
8.32390248757465e-62,0.389146499772514,0.324,0.2,2.09179669512751e-57,"DNTTIP2","CD4 TCM"
1.1066846410678e-61,0.741006089987464,0.147,0.062,2.78109850300338e-57,"B4GALT4","CD4 TCM"
1.29715628082652e-61,0.68435624439749,0.173,0.082,3.25975373371706e-57,"RBM7","CD4 TCM"
1.48423033699057e-61,0.53753069177806,0.192,0.095,3.72987083685729e-57,"SDF2","CD4 TCM"
1.74236221455928e-61,0.365853333886213,0.25,0.137,4.37855624518747e-57,"TMBIM1","CD4 TCM"
1.94394269106644e-61,0.306672169280196,0.257,0.145,4.88512798264995e-57,"NAA16","CD4 TCM"
1.96850993936435e-61,-2.62701304115204,0.055,0.118,4.94686547762261e-57,"GMDS-DT","CD4 TCM"
2.08022722443221e-61,-3.31655905646703,0.053,0.114,5.22761101499815e-57,"SBF2","CD4 TCM"
2.2806794203551e-61,0.353097413502266,0.34,0.215,5.73134738335236e-57,"POLR2A","CD4 TCM"
3.41155239406659e-61,0.712713111377287,0.18,0.087,8.57323116628935e-57,"ARMCX3","CD4 TCM"
4.51972373578741e-61,0.507017333199033,0.246,0.138,1.13580657480338e-56,"ISCA1","CD4 TCM"
4.69791557755011e-61,-2.31393352316044,0.06,0.125,1.18058618463834e-56,"UBASH3B","CD4 TCM"
1.33228009342593e-60,0.561354400207335,0.179,0.087,3.34801987477937e-56,"TOPORS","CD4 TCM"
1.83262458164225e-60,1.26451733938098,0.127,0.051,4.60538557366699e-56,"ALAS1","CD4 TCM"
2.03552859530801e-60,0.355903461567849,0.343,0.217,5.11528336000902e-56,"MRPL14","CD4 TCM"
5.45818515186284e-60,0.318184887299888,0.288,0.171,1.37164192866313e-55,"PSMC6","CD4 TCM"
5.67511449488734e-60,0.32322123236048,0.432,0.29,1.42615627256519e-55,"SELENOW","CD4 TCM"
6.52209298341029e-60,-0.713119398348113,0.533,0.573,1.63900196673101e-55,"ITGB2","CD4 TCM"
6.87904540125214e-60,0.447150780786881,0.228,0.123,1.72870410933466e-55,"TSPYL1","CD4 TCM"
1.17862340453671e-59,-2.42331662658268,0.161,0.237,2.96188061560075e-55,"GNAQ","CD4 TCM"
1.7526850071006e-59,-1.90602570259954,0.104,0.18,4.40449742284382e-55,"PHACTR2","CD4 TCM"
2.40048438477916e-59,0.455452911137405,0.154,0.068,6.03241725895003e-55,"PPM1D","CD4 TCM"
2.4127750321994e-59,-2.50418734316079,0.049,0.109,6.0633036559171e-55,"BABAM2","CD4 TCM"
2.63975377557606e-59,0.31511011538818,0.211,0.11,6.63370123802263e-55,"TFG","CD4 TCM"
2.85983748359474e-59,0.307332174083717,0.238,0.131,7.18677159627358e-55,"RNF114","CD4 TCM"
3.32388597827628e-59,-2.05974285062253,0.169,0.247,8.35292546340828e-55,"STAG1","CD4 TCM"
3.78981235544013e-59,0.928620100233689,0.124,0.048,9.52379844922104e-55,"HMGCS1","CD4 TCM"
5.78845473037752e-59,-1.94675487024809,0.174,0.255,1.45463867374387e-54,"SYNE1","CD4 TCM"
7.01176149722551e-59,0.281602290465466,0.408,0.268,1.76205566425277e-54,"MED10","CD4 TCM"
7.8821591948221e-59,-1.15426816204227,0.353,0.418,1.98078660565879e-54,"MACF1","CD4 TCM"
8.68921832181415e-59,0.255148111503623,0.415,0.272,2.1836005642719e-54,"SF3A2","CD4 TCM"
9.32733408911181e-59,0.38587914208021,0.332,0.209,2.3439590565938e-54,"TFAM","CD4 TCM"
9.88906589423196e-59,0.853698826574713,0.131,0.054,2.48512225922049e-54,"PGRMC1","CD4 TCM"
